###################################
# Exhaustive OKGT fitting
# Start time: 2016-02-04 23:00:14
# Selected model: 3
# Kernel: Gaussian (0.5)
# Training method: vanilla
# Sample size: 500
###################################
172 : ([1, 2, 4], [3, 5], [6]) : 0.9989228548
173 : ([1], [2, 4], [3, 5], [6]) : 0.9937568192
174 : ([1, 4], [2], [3, 5], [6]) : 0.9908209230
175 : ([1, 2], [3, 5], [4], [6]) : 0.9987985365
176 : ([1], [2], [3, 5], [4], [6]) : 0.9857491467
177 : ([1, 2, 5], [3, 4], [6]) : 0.9988307937
178 : ([1, 2, 5], [3], [4], [6]) : 0.9988366987
179 : ([1, 3, 4], [2, 5], [6]) : 0.9976732903
180 : ([1], [2, 5], [3, 4], [6]) : 0.9869800114
181 : ([1, 4], [2, 5], [3], [6]) : 0.9776701643
182 : ([1, 3], [2, 5], [4], [6]) : 0.9934660336
183 : ([1], [2, 5], [3], [4], [6]) : 0.9629374442
184 : ([1, 5], [2, 3, 4], [6]) : 0.9978824977
185 : ([1, 5], [2], [3, 4], [6]) : 0.9920427593
186 : ([1, 5], [2, 4], [3], [6]) : 0.9933954671
187 : ([1, 5], [2, 3], [4], [6]) : 0.9952766261
188 : ([1, 5], [2], [3], [4], [6]) : 0.9914503159
189 : ([1, 2, 3, 4], [5], [6]) : 0.9994848726
190 : ([1], [2, 3, 4], [5], [6]) : 0.9979942111
191 : ([1, 3, 4], [2], [5], [6]) : 0.9976632372
192 : ([1, 2], [3, 4], [5], [6]) : 0.9987852181
193 : ([1], [2], [3, 4], [5], [6]) : 0.9850008783
194 : ([1, 2, 4], [3], [5], [6]) : 0.9989327305
195 : ([1, 3], [2, 4], [5], [6]) : 0.9935068693
196 : ([1], [2, 4], [3], [5], [6]) : 0.9936142743
197 : ([1, 4], [2, 3], [5], [6]) : 0.9954609726
198 : ([1, 4], [2], [3], [5], [6]) : 0.9730600211
199 : ([1, 2, 3], [4], [5], [6]) : 0.9994115893
200 : ([1], [2, 3], [4], [5], [6]) : 0.9952363011
201 : ([1, 3], [2], [4], [5], [6]) : 0.9932288300
202 : ([1, 2], [3], [4], [5], [6]) : 0.9987944931
203 : ([1], [2], [3], [4], [5], [6]) : 0.8474100849
